Índice de Precios al Consumidor (IPC);;;;;;;;;;;;;;;
Cobertura Nacional - Año base 2018;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Año;Mes;DIVISION;GRUPO;CLASE;SUBCLASE;PRODUCTO;GLOSA;Ponderación;Índice;Variación Mensual  ( % );Variación Acumulada   ( % );Variación 12 Meses   ( % );Incidencia Mensual   ( % );Incidencia Acumulada    ( % );Incidencia 12 Meses    ( % )
2021;6;8;2;1;1;4;SERVICIO DE TELEFONÍA MÓVIL;234.556;98.61;0.0;0.1;-0.1;0.000;0.002;-0.002
2021;6;5;3;1;1;4;HORNOS ELÉCTRICOS Y MICROONDAS;0.02647;113.84;0.8;2.7;8.6;0.000;0.001;0.002
2021;6;7;3;1;1;4;SERVICIO DE TRANSPORTE EN MICROBUS;0.5774;107.88;0.1;0.2;1.0;0.000;0.001;0.006
2021;6;9;3;1;1;4;SERVICIOS DE FIESTAS DE CUMPLEAÑOS;0.15119;105.30;0.0;0.0;0.0;0.000;0.000;0.000
2021;6;10;4;1;1;4;SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO;0.26762;110.47;0.0;0.6;6.0;0.000;0.002;0.016
2021;6;12;5;1;1;4;SERVICIO NOTARIAL;0.01836;115.94;1.3;3.4;7.2;0.000;0.001;0.001
2021;6;5;6;1;1;4;LIMPIADOR;0.18733;107.84;0.9;1.9;3.0;0.002;0.004;0.006
2021;6;3;1;2;1;4;ROPA INTERIOR Y DE DORMIR PARA HOMBRE;0.0398;108.79;-0.8;-2.2;5.6;0.000;-0.001;0.002
2021;6;12;1;2;1;4;BLOQUEADORES Y BRONCEADORES;0.03724;93.83;-12.1;-9.9;-9.9;-0.004;-0.004;-0.004
2021;6;1;1;6;1;4;PLÁTANO;0.14182;125.33;-3.8;-5.9;9.6;-0.007;-0.011;0.015
2021;6;1;1;7;1;4;LIMÓN;0.13543;98.58;-23.3;22.1;-1.3;-0.037;0.023;-0.002
2021;6;5;5;1;2;4;PILAS;0.03477;113.80;1.2;1.6;4.7;0.000;0.001;0.002
2021;6;3;1;2;2;4;ROPA DEPORTIVA Y DE BAÑO PARA MUJER;0.02628;66.15;-0.1;-11.3;-13.1;0.000;-0.002;-0.002
2021;6;12;1;2;2;4;PAÑALES DESECHABLES;0.36613;99.07;-0.5;1.7;0.5;-0.002;0.006;0.002
2021;6;1;1;1;3;4;MASAS SALADAS PREPARADAS;0.10138;108.48;-2.8;-4.2;-1.7;-0.003;-0.005;-0.002
2021;6;3;1;2;3;4;ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL;0.03397;86.32;-3.9;-10.6;19.3;-0.001;-0.003;0.005
2021;6;5;1;1;1;5;MUEBLES PARA LIVING;0.31192;113.85;-8.3;-1.6;13.0;-0.030;-0.006;0.039
2021;6;6;1;1;1;5;MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO;0.27948;102.83;-1.1;-4.3;-3.1;-0.003;-0.012;-0.009
2021;6;11;1;1;1;5;HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR;0.08952;112.19;0.6;1.8;4.8;0.001;0.002;0.004
2021;6;8;2;1;1;5;SERVICIO DE TELEFONÍA FIJA;0.09102;94.09;0.0;0.0;0.0;0.000;0.000;0.000
2021;6;5;3;1;1;5;LAVADORA;0.19793;116.08;1.7;-2.1;1.2;0.004;-0.005;0.003
2021;6;7;3;1;1;5;SERVICIO DE TRANSFER;0.0251;113.05;0.0;2.3;7.3;0.000;0.001;0.002
2021;6;9;3;1;1;5;GIMNASIOS;0.5476;98.58;0.0;0.0;0.0;0.000;0.000;0.000
2021;6;12;5;1;1;5;SERVICIO FUNERARIO;0.31463;114.22;0.5;1.4;3.0;0.002;0.005;0.010
2021;6;5;6;1;1;5;INSECTICIDAS Y SIMILARES;0.03315;116.62;2.2;1.5;7.2;0.001;0.001;0.002
2021;6;12;1;2;1;5;COLONIAS Y PERFUMES;0.20367;102.81;-4.5;8.4;2.5;-0.009;0.015;0.005
2021;6;1;1;6;1;5;FRUTAS DE ESTACIÓN;0.3918;119.15;0.1;-8.4;6.1;0.000;-0.040;0.026
2021;6;1;1;7;1;5;PALTA;0.33389;137.01;0.8;12.0;16.5;0.003;0.046;0.062
2021;6;3;1;2;2;5;ROPA INTERIOR Y DE DORMIR PARA MUJER;0.08361;105.59;-1.6;-2.1;2.6;-0.001;-0.002;0.002
2021;6;12;1;2;2;5;PROTECCIÓN HIGIÉNICA FEMENINA;0.08028;98.60;0.4;-1.7;-2.0;0.000;-0.001;-0.002
2021;6;1;1;1;3;5;SNACK;0.10349;103.47;5.2;0.3;2.4;0.005;0.000;0.002
2021;6;3;1;2;3;5;ROPA INTERIOR Y DE DORMIR INFANTIL;0.02386;104.40;-2.2;3.1;6.8;-0.001;0.001;0.002
2021;6;6;1;1;1;6;MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS;0.17123;109.89;-2.8;-1.9;-0.5;-0.005;-0.003;-0.001
2021;6;5;3;1;1;6;REFRIGERADOR;0.19312;116.14;-1.1;1.4;9.6;-0.002;0.003;0.019
2021;6;12;5;1;1;6;CUOTAS EN CENTROS DE PADRES Y APODERADOS;0.15544;109.57;0.0;0.2;0.2;0.000;0.000;0.000
2021;6;12;1;2;1;6;DESODORANTES Y ANTITRANSPIRANTES;0.16733;109.63;6.2;9.5;-0.4;0.010;0.015;-0.001
2021;6;1;1;7;1;6;PIMENTÓN Y PIMIENTO;0.0516;139.90;10.6;-9.8;33.3;0.006;-0.007;0.017
2021;6;12;1;2;2;6;SHAMPOO Y BÁLSAMO;0.28385;106.36;0.2;6.0;3.5;0.001;0.016;0.010
2021;6;3;1;2;3;6;VESTUARIO PARA LACTANTE;0.02277;83.23;-7.1;-6.4;-4.5;-0.001;-0.001;-0.001
2021;6;6;1;1;1;7;MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL;0.37725;97.78;-1.7;-5.1;-4.4;-0.006;-0.019;-0.016
2021;6;12;5;1;1;7;SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES;0.16485;111.78;0.8;2.5;4.6;0.001;0.004;0.008
2021;6;1;1;7;1;7;TOMATE;0.32495;113.49;5.4;-1.1;7.6;0.017;-0.004;0.025
2021;6;6;1;1;1;8;MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO;0.60521;107.75;0.4;1.2;7.3;0.002;0.008;0.042
2021;6;12;5;1;1;8;SERVICIO DE SALA CUNA;0.06794;111.26;0.0;2.6;2.1;0.000;0.002;0.002
2021;6;1;1;7;1;8;ZANAHORIA;0.06898;107.46;-0.6;3.7;1.4;0.000;0.003;0.001
2021;6;6;1;1;1;9;PREPARADOS OFTALMOLÓGICOS;0.08479;108.61;0.7;5.4;4.2;0.001;0.004;0.004
2021;6;1;1;7;1;9;ZAPALLO;0.0856;105.16;4.3;-33.2;-1.1;0.003;-0.042;-0.001
2021;6;6;1;1;1;10;MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR;0.07528;102.26;0.1;-1.1;-0.7;0.000;-0.001;0.000
2021;6;1;1;7;1;10;ZAPALLO ITALIANO;0.03675;121.89;2.0;14.2;-1.6;0.001;0.005;-0.001
2021;6;6;1;1;1;11;MEDICAMENTOS HOMEOPÁTICOS Y SUPLEMENTOS ALIMENTICIOS;0.08545;96.59;-3.6;-1.8;-2.4;-0.003;-0.001;-0.002
2021;6;1;1;7;1;11;VERDURAS DE ESTACIÓN;0.30569;118.88;2.4;6.1;5.9;0.008;0.020;0.019
2021;6;1;1;7;1;12;VERDURAS CONGELADAS;0.11295;104.38;-3.5;-5.6;-2.1;-0.004;-0.007;-0.002
2021;6;1;1;7;1;13;VERDURAS EN CONSERVA;0.04367;109.21;-0.6;2.1;-5.9;0.000;0.001;-0.003
2021;6;1;1;7;1;14;VERDURAS ENCURTIDAS;0.0731;103.61;3.8;1.6;5.8;0.003;0.001;0.004
2021;7;;;;;;IPC General;;109.76;0.8;2.8;4.5;;;
2021;7;1;;;;;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;1.930.131;114.70;1.0;1.9;5.0;0.208;0.395;1.012
2021;7;2;;;;;BEBIDAS ALCOHÓLICAS Y TABACO;477.767;109.27;0.8;2.4;2.2;0.039;0.115;0.108
2021;7;3;;;;;VESTUARIO Y CALZADO;350.596;98.47;-0.4;-3.4;2.7;-0.013;-0.114;0.085
2021;7;4;;;;;VIVIENDA Y SERVICIOS BÁSICOS;148.272;111.10;0.5;3.3;4.4;0.083;0.489;0.659
2021;7;5;;;;;EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR;652.285;111.50;1.2;3.2;6.5;0.081;0.213;0.421
2021;7;6;;;;;SALUD;776.778;107.27;0.5;1.5;2.0;0.037;0.114;0.154
2021;7;7;;;;;TRANSPORTE;1.312.148;110.74;1.7;8.0;8.5;0.222;1.011;1.085
2021;7;8;;;;;COMUNICACIONES;545.488;93.41;-0.1;0.4;-0.1;-0.003;0.019;-0.005
2021;7;9;;;;;RECREACIÓN Y CULTURA;658.912;109.05;0.8;1.4;3.2;0.051;0.095;0.210
2021;7;10;;;;;EDUCACIÓN;659.568;112.12;0.0;2.7;2.8;0.000;0.179;0.190
2021;7;11;;;;;RESTAURANTES Y HOTELES;638.347;108.96;1.0;2.4;4.1;0.064;0.154;0.261
2021;7;12;;;;;BIENES Y SERVICIOS DIVERSOS;51.526;110.68;0.8;3.1;7.1;0.040;0.158;0.359
2021;7;1;1;;;;ALIMENTOS;1.713.731;114.69;0.8;1.7;5.0;0.145;0.299;0.888
2021;7;2;1;;;;BEBIDAS ALCOHÓLICAS;28.708;103.47;1.5;1.3;1.0;0.039;0.036;0.028
2021;7;3;1;;;;VESTUARIO;230.493;92.37;0.5;-3.0;1.2;0.010;-0.063;0.025
2021;7;4;1;;;;ARRIENDOS EFECTIVOS;552.872;111.19;0.1;1.5;3.0;0.004;0.083;0.168
2021;7;5;1;;;;MUEBLES Y ACCESORIOS PARA EL HOGAR;100.617;124.57;5.5;9.6;20.9;0.060;0.102;0.206
2021;7;6;1;;;;PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS;289.864;104.95;0.7;-0.1;0.7;0.019;-0.002;0.021
2021;7;7;1;;;;ADQUISICIÓN DE VEHÍCULOS;325.706;115.75;1.2;7.2;9.9;0.041;0.237;0.324
2021;7;8;1;;;;EQUIPOS  TELEFÓNICOS;0.61378;76.07;-0.3;4.6;-1.2;-0.001;0.019;-0.006
2021;7;9;1;;;;EQUIPO AUDIOVISUAL, FOTOGRÁFICO Y DE PROCESAMIENTO INFORMÁTICO;106.133;103.85;0.0;-0.6;3.0;0.000;-0.006;0.030
2021;7;10;1;;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);172.331;110.49;0.0;2.4;2.4;0.000;0.041;0.042
2021;7;11;1;;;;SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES;586.871;110.75;1.0;2.7;4.6;0.058;0.158;0.272
2021;7;12;1;;;;CUIDADO PERSONAL;278.308;105.76;0.9;3.2;2.8;0.024;0.084;0.076
2021;7;1;2;;;;BEBIDAS NO ALCOHÓLICAS;2.164;114.79;2.9;4.3;5.5;0.064;0.095;0.124
2021;7;2;2;;;;TABACO;190.687;118.01;0.0;3.9;3.9;0.000;0.079;0.080
2021;7;3;2;;;;CALZADO;120.103;110.17;-1.9;-3.9;5.0;-0.024;-0.051;0.060
2021;7;4;2;;;;CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;171.195;116.65;0.8;7.3;8.8;0.015;0.127;0.154
2021;7;5;2;;;;TEXTILES PARA EL HOGAR;0.26025;97.62;1.5;4.4;6.4;0.003;0.010;0.014
2021;7;6;2;;;;SERVICIOS PARA PACIENTES EXTERNOS;389.758;108.43;0.3;2.1;2.4;0.011;0.083;0.095
2021;7;7;2;;;;FUNCIONAMIENTO DE VEHÍCULOS DE TRANSPORTE PERSONAL;554.238;111.99;2.0;13.8;13.4;0.111;0.707;0.698
2021;7;8;2;;;;SERVICIOS DE TELECOMUNICACIONES;48.411;95.61;0.0;0.0;0.0;-0.002;0.000;0.000
2021;7;9;2;;;;OTROS EQUIPOS Y ARTÍCULOS PARA LA RECREACIÓN, FLORES, JARDINERÍA Y MASCOTAS;187.182;109.54;2.6;5.0;8.8;0.048;0.091;0.157
2021;7;10;2;;;;ENSEÑANZA MEDIA (SECUNDARIA);0.64279;108.37;0.0;2.9;2.9;0.000;0.018;0.018
2021;7;11;2;;;;SERVICIOS DE ALOJAMIENTO;0.51476;88.54;1.3;-0.9;-2.4;0.005;-0.004;-0.011
2021;7;12;2;;;;OTROS ARTÍCULOS PERSONALES;0.61879;115.16;1.1;2.3;11.1;0.007;0.015;0.068
2021;7;4;3;;;;SUMINISTROS DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA;319.834;104.21;-0.5;1.2;1.8;-0.016;0.038;0.057
2021;7;5;3;;;;ARTEFACTOS PARA EL HOGAR;0.86579;117.09;0.1;2.5;5.4;0.001;0.023;0.049
2021;7;6;3;;;;SERVICIOS DE HOSPITAL;0.97156;109.57;0.6;3.3;3.8;0.006;0.032;0.037
2021;7;7;3;;;;SERVICIOS DE TRANSPORTE;432.204;105.37;1.7;1.6;1.5;0.070;0.068;0.063
2021;7;9;3;;;;SERVICIOS DE RECREACIÓN Y CULTURA;207.283;104.05;0.0;0.2;0.3;0.000;0.004;0.007
2021;7;10;3;;;;ENSEÑANZA POSTSECUNDARIA NO TERCIARIA;0.16925;113.62;0.0;-5.4;-5.4;0.000;-0.010;-0.010
2021;7;12;3;;;;SEGUROS;0.61603;125.21;0.3;4.3;11.3;0.002;0.030;0.074
2021;7;4;4;;;;ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES;438.819;113.85;1.8;5.4;6.2;0.080;0.242;0.280
2021;7;5;4;;;;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR;0.28175;107.25;-1.0;3.3;2.7;-0.003;0.009;0.008
2021;7;9;4;;;;PERIÓDICOS, LIBROS Y ÚTILES DE OFICINA;0.81729;107.49;0.3;0.7;1.9;0.003;0.006;0.016
2021;7;10;4;;;;ENSEÑANZA SUPERIOR (TERCIARIA);352.689;112.84;0.0;3.5;3.9;0.000;0.125;0.142
2021;7;12;4;;;;SERVICIOS FINANCIEROS;0.23354;110.66;0.2;2.3;73.1;0.000;0.005;0.104
2021;7;5;5;;;;HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN;0.31476;116.16;0.0;2.6;6.7;0.000;0.009;0.022
2021;7;9;5;;;;PAQUETES TURÍSTICOS;0.76585;130.30;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;10;5;;;;ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL U OTRAS ENSEÑANZAS;0.53344;116.68;0.0;0.9;-0.3;0.000;0.005;-0.002
2021;7;12;5;;;;OTROS SERVICIOS;0.90116;112.88;0.7;2.6;4.0;0.006;0.024;0.037
2021;7;5;6;;;;BIENES Y SERVICIOS PARA LA CONSERVACIÓN CORRIENTE DEL HOGAR;379.413;107.63;0.5;1.6;3.2;0.019;0.060;0.122
2021;7;1;1;1;;;PAN Y CEREALES;403.457;111.90;0.1;1.7;3.0;0.005;0.071;0.126
2021;7;2;1;1;;;BEBIDAS DESTILADAS;0.50926;104.68;3.6;3.2;3.6;0.017;0.015;0.018
2021;7;3;1;1;;;MATERIALES PARA VESTUARIO;0.03406;115.95;1.7;7.0;8.7;0.001;0.002;0.003
2021;7;4;1;1;;;ARRIENDOS EFECTIVOS;552.872;111.19;0.1;1.5;3.0;0.004;0.083;0.168
2021;7;5;1;1;;;MUEBLES Y ARTÍCULOS PARA EL HOGAR;0.98359;124.63;5.6;9.6;21.0;0.060;0.101;0.202
2021;7;6;1;1;;;PRODUCTOS FARMACÉUTICOS;242.319;105.20;0.8;0.2;1.1;0.019;0.004;0.026
2021;7;7;1;1;;;VEHÍCULOS A MOTOR;312.888;115.55;1.3;7.4;9.6;0.041;0.234;0.302
2021;7;8;1;1;;;EQUIPOS TELEFÓNICOS;0.61378;76.07;-0.3;4.6;-1.2;-0.001;0.019;-0.006
2021;7;9;1;1;;;EQUIPOS PARA LA RECEPCIÓN, GRABACIÓN Y REPRODUCCIÓN DE SONIDOS E IMÁGENES;0.48354;105.31;0.6;0.1;9.3;0.003;0.001;0.041
2021;7;10;1;1;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);172.331;110.49;0.0;2.4;2.4;0.000;0.041;0.042
2021;7;11;1;1;;;RESTAURANTES, CAFÉS Y ESTABLECIMIENTOS SIMILARES;586.871;110.75;1.0;2.7;4.6;0.058;0.158;0.272
2021;7;12;1;1;;;SALONES DE PELUQUERÍA Y ESTABLECIMIENTOS DE CUIDADOS PERSONALES;0.39909;108.86;0.4;3.2;7.4;0.002;0.013;0.029
2021;7;1;2;1;;;CAFÉ, TÉ Y CACAO;0.38216;110.37;1.7;1.4;4.2;0.007;0.006;0.016
2021;7;2;2;1;;;TABACO;190.687;118.01;0.0;3.9;3.9;0.000;0.079;0.080
2021;7;3;2;1;;;ZAPATOS Y OTROS CALZADOS;120.103;110.17;-1.9;-3.9;5.0;-0.024;-0.051;0.060
2021;7;4;2;1;;;MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0.82245;112.72;0.5;6.5;5.9;0.004;0.053;0.049
2021;7;5;2;1;;;TEXTILES PARA EL HOGAR;0.26025;97.62;1.5;4.4;6.4;0.003;0.010;0.014
2021;7;6;2;1;;;SERVICIOS MÉDICOS;169.192;110.14;0.3;2.9;3.1;0.006;0.049;0.054
2021;7;7;2;1;;;PIEZAS DE REPUESTOS Y ACCESORIOS PARA VEHÍCULOS DE TRANSPORTE PERSONAL;0.39799;118.66;0.1;3.3;6.8;0.000;0.014;0.029
2021;7;8;2;1;;;SERVICIOS DE TELECOMUNICACIONES;48.411;95.61;0.0;0.0;0.0;-0.002;0.000;0.000
2021;7;9;2;1;;;JUGUETES Y CONSOLAS DE VIDEOJUEGO;0.45272;101.55;2.2;-1.4;7.1;0.009;-0.006;0.029
2021;7;10;2;1;;;ENSEÑANZA MEDIA (SECUNDARIA);0.64279;108.37;0.0;2.9;2.9;0.000;0.018;0.018
2021;7;11;2;1;;;SERVICIOS DE ALOJAMIENTO;0.51476;88.54;1.3;-0.9;-2.4;0.005;-0.004;-0.011
2021;7;12;2;1;;;JOYERÍA Y RELOJES;0.24136;145.99;-2.1;1.1;24.1;-0.007;0.004;0.065
2021;7;4;3;1;;;SUMINISTRO DE AGUA;165.637;109.02;0.2;2.4;2.9;0.004;0.040;0.049
2021;7;5;3;1;;;GRANDES ARTEFACTOS ELÉCTRICOS O NO PARA EL HOGAR;0.6103;120.42;-0.4;2.5;6.5;-0.003;0.017;0.043
2021;7;6;3;1;;;SERVICIOS DE HOSPITAL;0.97156;109.57;0.6;3.3;3.8;0.006;0.032;0.037
2021;7;7;3;1;;;TRANSPORTE DE PASAJEROS POR VÍAS URBANAS Y CARRETERAS;230.383;110.81;3.1;2.9;2.7;0.070;0.068;0.063
2021;7;9;3;1;;;SERVICIOS DE RECREACIÓN Y DEPORTIVOS;116.052;102.20;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;10;3;1;;;ENSEÑANZA POSTSECUNDARIA NO TERCIARIA;0.16925;113.62;0.0;-5.4;-5.4;0.000;-0.010;-0.010
2021;7;12;3;1;;;SEGUROS RELACIONADOS CON EL TRANSPORTE;0.61603;125.21;0.3;4.3;11.3;0.002;0.030;0.074
2021;7;4;4;1;;;ELECTRICIDAD;227.238;111.49;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;5;4;1;;;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR;0.28175;107.25;-1.0;3.3;2.7;-0.003;0.009;0.008
2021;7;9;4;1;;;LIBROS, DICCIONARIOS, ENCICLOPEDIAS Y OTROS SIMILARES;0.40005;99.64;1.0;0.1;1.6;0.004;0.000;0.006
2021;7;10;4;1;;;ENSEÑANZA SUPERIOR (TERCIARIA);352.689;112.84;0.0;3.5;3.9;0.000;0.125;0.142
2021;7;12;4;1;;;OTROS SERVICIOS FINANCIEROS;0.23354;110.66;0.2;2.3;73.1;0.000;0.005;0.104
2021;7;5;5;1;;;HERRAMIENTAS Y ACCESORIOS DIVERSOS;0.31476;116.16;0.0;2.6;6.7;0.000;0.009;0.022
2021;7;9;5;1;;;PAQUETES TURÍSTICOS;0.76585;130.30;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;10;5;1;;;ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL;0.53344;116.68;0.0;0.9;-0.3;0.000;0.005;-0.002
2021;7;12;5;1;;;OTROS SERVICIOS;0.90116;112.88;0.7;2.6;4.0;0.006;0.024;0.037
2021;7;5;6;1;;;BIENES NO DURABLES PARA EL HOGAR;114.683;104.91;1.7;2.3;4.8;0.019;0.025;0.052
2021;7;1;1;2;;;CARNES;439.152;118.18;1.7;2.4;7.1;0.078;0.114;0.328
2021;7;2;1;2;;;VINOS;0.96935;110.61;-0.1;6.0;4.3;-0.001;0.057;0.042
2021;7;3;1;2;;;VESTUARIO;209.326;90.19;0.2;-3.6;0.3;0.004;-0.066;0.006
2021;7;5;1;2;;;SERVICIO DE REPARACIÓN DE MUEBLES;0.02258;122.13;2.6;7.9;15.9;0.001;0.002;0.004
2021;7;6;1;2;;;OTROS PRODUCTOS MÉDICOS;0.07603;103.66;0.0;3.7;0.3;0.000;0.003;0.000
2021;7;7;1;2;;;MOTOCICLETAS;0.05903;132.78;0.1;3.2;13.3;0.000;0.002;0.009
2021;7;9;1;2;;;EQUIPOS FOTOGRÁFICOS;0.06172;108.50;7.2;4.9;8.3;0.004;0.003;0.005
2021;7;12;1;2;;;PRODUCTOS PARA EL CUIDADO E HIGIENE PERSONAL;238.399;105.24;1.0;3.2;2.0;0.022;0.072;0.047
2021;7;1;2;2;;;AGUAS MINERALES, REFRESCOS, GASEOSAS Y JUGOS DE FRUTA;178.184;115.74;3.1;4.9;5.8;0.057;0.090;0.107
2021;7;4;2;2;;;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0.8895;120.28;1.1;7.9;11.4;0.010;0.074;0.105
2021;7;6;2;2;;;SERVICIOS DENTALES;126.413;106.57;0.3;1.0;1.4;0.003;0.013;0.017
2021;7;7;2;2;;;COMBUSTIBLES Y LUBRICANTES PARA VEHÍCULOS DE TRANSPORTE PERSONAL;315.228;114.27;3.3;24.3;22.4;0.104;0.660;0.628
2021;7;9;2;2;;;EQUIPOS DEPORTIVOS, CAMPING Y RECREACIÓN;0.29935;109.22;7.2;6.8;12.4;0.020;0.019;0.034
2021;7;12;2;2;;;OTROS ARTÍCULOS PERSONALES;0.37743;95.44;4.4;3.5;0.8;0.014;0.011;0.003
2021;7;4;3;2;;;SERVICIO DE RETIRO DE BASURA;0.09053;105.61;0.0;0.2;2.0;0.000;0.000;0.002
2021;7;5;3;2;;;PEQUEÑOS ARTEFACTOS PARA EL HOGAR;0.21586;109.05;1.8;2.4;2.3;0.004;0.005;0.005
2021;7;7;3;2;;;TRANSPORTE DE PASAJEROS POR AIRE;0.75389;88.99;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;9;3;2;;;SERVICIOS CULTURALES;0.88753;106.57;0.0;0.5;0.8;0.000;0.004;0.007
2021;7;4;4;2;;;GAS;161.066;119.14;4.1;11.8;14.1;0.070;0.190;0.227
2021;7;9;4;2;;;DIARIOS;0.0714;132.65;0.0;4.9;4.9;0.000;0.004;0.004
2021;7;5;6;2;;;SERVICIOS DOMÉSTICOS PARA EL HOGAR;26.473;108.81;0.0;1.3;2.6;0.000;0.035;0.069
2021;7;1;1;3;;;PESCADOS Y MARISCOS;0.57242;114.91;3.1;9.9;8.5;0.018;0.056;0.049
2021;7;2;1;3;;;CERVEZAS;139.219;98.07;1.9;-2.8;-2.4;0.024;-0.036;-0.032
2021;7;3;1;3;;;ARTÍCULOS Y ACCESORIOS DE VESTIR;0.11757;116.63;4.1;-0.4;12.2;0.005;0.000;0.014
2021;7;6;1;3;;;ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS;0.39942;103.68;0.1;-2.2;-1.1;0.001;-0.009;-0.004
2021;7;7;1;3;;;BICICLETAS;0.06915;110.14;-0.2;0.7;22.2;0.000;0.000;0.013
2021;7;9;1;3;;;EQUIPOS DE PROCESAMIENTO INFORMÁTICO;0.46834;104.75;-1.8;-1.9;-3.2;-0.008;-0.009;-0.015
2021;7;6;2;3;;;SERVICIOS PARAMÉDICOS;0.94153;107.85;0.2;2.3;2.5;0.002;0.022;0.024
2021;7;7;2;3;;;CONSERVACIÓN Y REPARACIÓN DE VEHÍCULOS DE TRANSPORTE PERSONAL;0.89246;106.95;0.5;2.2;3.1;0.004;0.019;0.027
2021;7;9;2;3;;;JARDINERÍA Y FLORES;0.11965;133.45;8.3;29.0;34.4;0.011;0.034;0.039
2021;7;4;3;3;;;OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA;145.144;98.63;-1.5;-0.2;0.5;-0.020;-0.002;0.006
2021;7;5;3;3;;;REPARACIÓN DE ARTEFACTOS PARA EL HOGAR;0.03963;109.67;0.5;2.6;3.6;0.000;0.001;0.001
2021;7;7;3;3;;;TRANSPORTE COMBINADO DE PASAJEROS;126.432;105.21;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;9;3;3;;;JUEGOS DE AZAR;0.02478;100.00;0.0;0.0;0.0;0.000;0.000;0.000
2021;7;4;4;3;;;OTROS COMBUSTIBLES DE USO DOMÉSTICO;0.50515;107.57;2.1;11.3;11.6;0.010;0.052;0.054
2021;7;9;4;3;;;ARTÍCULOS ESCOLARES Y DE ESCRITORIO;0.34584;111.36;-0.2;0.4;1.5;-0.001;0.002;0.006
2021;7;1;1;4;;;PRODUCTOS LÁCTEOS, QUESOS Y HUEVOS;242.231;112.16;0.6;1.6;2.6;0.015;0.041;0.065
2021;7;3;1;4;;;LIMPIEZA Y REPARACIÓN DE VESTUARIO;0.06004;107.45;1.0;3.1;3.1;0.001;0.002;0.002
2021;7;9;1;4;;;MEDIOS PREGRABADOS Y PARA GRABACIÓN;0.04773;74.38;2.8;-1.1;-1.4;0.001;0.000;0.000
2021;7;7;2;4;;;OTROS SERVICIOS RELATIVOS A VEHÍCULOS DE TRANSPORTE PERSONAL;109.965;107.14;0.2;1.3;1.3;0.002;0.014;0.014
2021;7;9;2;4;;;MASCOTAS Y PRODUCTOS RELACIONADOS;0.75279;109.18;0.9;4.9;5.6;0.007;0.036;0.042
2021;7;1;1;5;;;ACEITES Y GRASAS;0.53071;116.91;3.0;6.4;6.6;0.017;0.035;0.036
2021;7;9;2;5;;;SERVICIOS VETERINARIOS;0.24731;114.04;0.4;3.0;5.2;0.001;0.008;0.013
2021;7;1;1;6;;;FRUTAS;0.97316;121.50;0.1;-6.1;5.8;0.001;-0.072;0.062
2021;7;1;1;7;;;HORTALIZAS, LEGUMBRES Y TUBÉRCULOS;25.863;114.33;0.1;1.3;6.0;0.002;0.035;0.158
2021;7;1;1;8;;;AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR;0.92862;111.38;0.5;1.1;3.4;0.005;0.011;0.033
